fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,Quality
0.3653846153846154,0.3039215686274509,0.1927710843373494,0.0460122699386503,0.0771513353115727,0.0696864111498257,0.1948955916473317,0.0834779255831877,0.3272727272727272,0.441860465116279,0.7258064516129034,7
0.2596153846153847,0.1274509803921568,0.2409638554216867,0.102760736196319,0.0949554896142433,0.1637630662020905,0.2459396751740139,0.1073838442259488,0.4454545454545454,0.2441860465116278,0.4838709677419355,6
0.3076923076923077,0.1274509803921568,0.2048192771084337,0.1211656441717791,0.0712166172106825,0.1010452961672473,0.5661252900232019,0.1578947368421038,0.4545454545454547,0.3953488372093023,0.4032258064516129,6
0.1153846153846154,0.2450980392156862,0.108433734939759,0.0613496932515337,0.0682492581602374,0.1324041811846689,0.2668213457076566,0.077694235588972,0.4181818181818182,0.2093023255813953,0.4838709677419355,6
0.2980769230769232,0.196078431372549,0.180722891566265,0.1180981595092024,0.0504451038575667,0.1219512195121951,0.2412993039443155,0.0825139772508184,0.2454545454545455,0.1860465116279069,0.6935483870967744,8
0.2980769230769232,0.1470588235294118,0.144578313253012,0.2085889570552147,0.1305637982195845,0.0592334494773519,0.1972157772621809,0.2138037401195284,0.409090909090909,0.3255813953488372,0.2580645161290322,5
0.2692307692307693,0.0686274509803921,0.1927710843373494,0.0828220858895705,0.0712166172106825,0.1986062717770035,0.2761020881670533,0.0927318295739345,0.4272727272727272,0.569767441860465,0.6612903225806451,8
0.2307692307692308,0.1715686274509803,0.1626506024096385,0.0107361963190184,0.0830860534124629,0.0975609756097561,0.1786542923433874,0.0237131289762859,0.2999999999999997,0.4302325581395348,0.7903225806451615,7
0.3076923076923077,0.088235294117647,0.1987951807228916,0.0521472392638036,0.0741839762611276,0.0522648083623693,0.2737819025522042,0.1212647002120669,0.4272727272727272,0.1976744186046511,0.4193548387096774,7
0.3557692307692308,0.1666666666666666,0.2831325301204819,0.053680981595092,0.0949554896142433,0.3240418118466899,0.3573085846867749,0.0911895122421441,0.1818181818181816,0.4302325581395348,0.5322580645161292,6
0.2980769230769232,0.4705882352941177,0.1566265060240964,0.1579754601226994,0.1513353115727003,0.1846689895470383,0.4269141531322505,0.188741083477925,0.4454545454545454,0.255813953488372,0.2258064516129033,5
0.3653846153846154,0.2009803921568627,0.1927710843373494,0.214723926380368,0.1602373887240356,0.1045296167247386,0.445475638051044,0.2099479467900513,0.2545454545454544,0.2674418604651162,0.1935483870967741,5
0.2403846153846154,0.2058823529411764,0.1686746987951807,0.0628834355828221,0.1483679525222552,0.0905923344947735,0.1670533642691415,0.0626566416040095,0.4727272727272729,0.3953488372093023,0.7580645161290323,8
0.3365384615384615,0.0686274509803921,0.2409638554216867,0.0214723926380368,0.1216617210682492,0.0766550522648083,0.1925754060324826,0.1174089068825897,0.3818181818181819,0.2674418604651162,0.4032258064516129,5
0.2500000000000001,0.1666666666666666,0.4457831325301205,0.1104294478527607,0.1068249258160237,0.1742160278745644,0.4640371229698375,0.1636784268363216,0.4454545454545454,0.2325581395348836,0.1935483870967741,6
0.2500000000000001,0.0784313725490196,0.1927710843373494,0.125,0.086053412462908,0.1254355400696864,0.2529002320185615,0.1422787738577202,0.4272727272727272,0.2209302325581394,0.4354838709677419,5
0.2115384615384616,0.3431372549019607,0.2048192771084337,0.107361963190184,0.1068249258160237,0.0801393728222996,0.2529002320185615,0.0985155195681502,0.2818181818181816,0.1744186046511627,0.4838709677419355,6
0.2307692307692308,0.088235294117647,0.1686746987951807,0.0628834355828221,0.0830860534124629,0.1289198606271777,0.2877030162412993,0.1154810102178512,0.6272727272727274,0.2790697674418604,0.4516129032258066,7
0.3076923076923077,0.2254901960784313,0.3132530120481928,0.0168711656441717,0.059347181008902,0.0104529616724738,0.1206496519721577,0.0904183535762478,0.3181818181818179,0.2441860465116278,0.3870967741935485,5
0.2884615384615385,0.6127450980392157,0.1506024096385542,0.0398773006134969,0.115727002967359,0.0278745644599303,0.111368909512761,0.1713900134952758,0.5818181818181817,0.3488372093023256,0.2419354838709677,4
0.2596153846153847,0.4117647058823529,0.1325301204819277,0.053680981595092,0.0801186943620178,0.1149825783972125,0.2830626450116009,0.0595720069404266,0.4909090909090907,0.3837209302325581,0.8064516129032259,7
0.4134615384615385,0.1764705882352941,0.2228915662650602,0.0199386503067484,0.1869436201780415,0.1602787456445993,0.3480278422273782,0.1501831501831495,0.590909090909091,0.5581395348837208,0.467741935483871,6
0.173076923076923,0.2549019607843137,0.0602409638554216,0.0107361963190184,0.0652818991097922,0.0627177700348432,0.1368909512761021,0.0672835935993829,0.5818181818181817,0.3372093023255814,0.5161290322580645,7
0.2596153846153847,0.1568627450980391,0.1746987951807229,0.1165644171779141,0.1008902077151335,0.1045296167247386,0.3410672853828306,0.1430499325236164,0.3727272727272726,0.5581395348837208,0.3387096774193548,6
0.2500000000000001,0.2058823529411764,0.2650602409638554,0.0460122699386503,0.5667655786350149,0.2543554006968641,0.3990719257540603,0.1366878735299775,0.2727272727272726,0.2209302325581394,0.1774193548387096,5
0.3076923076923077,0.2156862745098039,0.1626506024096385,0.013803680981595,0.198813056379822,0.0766550522648083,0.3155452436194895,0.1220358588779631,0.3454545454545454,0.3488372093023256,0.3387096774193548,5
0.0673076923076923,0.1078431372549019,0.1265060240963855,0.0053680981595092,0.0712166172106825,0.3031358885017421,0.3480278422273782,0.1197223828802764,0.5636363636363635,0.2325581395348836,0.0,5
0.2500000000000001,0.1568627450980391,0.1566265060240964,0.1165644171779141,0.1335311572700296,0.156794425087108,0.4013921113689095,0.1594370541738963,0.3636363636363636,0.3255813953488372,0.2419354838709677,5
0.2980769230769232,0.1568627450980391,0.216867469879518,0.3098159509202454,0.0652818991097922,0.1324041811846689,0.3016241299303944,0.2003084634663585,0.4363636363636365,0.127906976744186,0.4838709677419355,6
0.5769230769230771,0.2745098039215686,0.2771084337349397,0.151840490797546,0.086053412462908,0.0069686411149825,0.1716937354988399,0.1636784268363216,0.1545454545454545,0.0930232558139534,0.3387096774193548,4
0.2884615384615385,0.1372549019607843,0.2108433734939759,0.25920245398773,0.0890207715133531,0.1254355400696864,0.334106728538283,0.2369385000963932,0.4727272727272729,0.2325581395348836,0.1612903225806451,6
0.2980769230769232,0.1470588235294118,0.2469879518072289,0.1134969325153374,0.0623145400593471,0.0975609756097561,0.2436194895591647,0.1266628108733365,0.4545454545454547,0.372093023255814,0.4838709677419355,6
0.3461538461538462,0.1862745098039215,0.2891566265060241,0.0076687116564417,0.1127596439169139,0.0522648083623693,0.2853828306264501,0.0827067669172914,0.4272727272727272,0.313953488372093,0.5806451612903226,6
0.3076923076923077,0.0588235294117647,0.2469879518072289,0.004601226993865,0.0830860534124629,0.0696864111498257,0.1995359628770301,0.0827067669172914,0.4818181818181818,0.2441860465116278,0.467741935483871,6
0.326923076923077,0.4901960784313725,0.1626506024096385,0.0797546012269938,0.0682492581602374,0.1324041811846689,0.2529002320185615,0.0726817042606505,0.409090909090909,0.3604651162790698,0.8064516129032259,7
0.2980769230769232,0.2352941176470588,0.1626506024096385,0.2361963190184049,0.0741839762611276,0.1951219512195122,0.408352668213457,0.2365529207634472,0.5636363636363635,0.441860465116279,0.1612903225806451,6
0.173076923076923,0.3235294117647058,0.144578313253012,0.0199386503067484,0.0741839762611276,0.0278745644599303,0.1020881670533642,0.0200501253132818,0.5454545454545453,0.3255813953488372,0.8870967741935485,7
0.4230769230769231,0.0980392156862745,0.2289156626506024,0.0076687116564417,0.0919881305637982,0.1358885017421602,0.1925754060324826,0.0676691729323289,0.1454545454545452,0.441860465116279,0.6451612903225807,6
0.3846153846153847,0.2254901960784313,0.2409638554216867,0.0153374233128834,0.0534124629080118,0.0627177700348432,0.1809744779582366,0.0769230769230757,0.3909090909090907,0.3023255813953488,0.6290322580645162,6
0.2980769230769232,0.2058823529411764,0.2409638554216867,0.2891104294478527,0.1008902077151335,0.1184668989547038,0.3410672853828306,0.2407942934258725,0.1909090909090909,0.2906976744186046,0.1451612903225807,5
0.3653846153846154,0.392156862745098,0.2228915662650602,0.00920245398773,0.0741839762611276,0.0104529616724738,0.111368909512761,0.1050703682282621,0.2999999999999997,0.372093023255814,0.3870967741935485,3
0.3365384615384615,0.1078431372549019,0.1626506024096385,0.2039877300613497,0.142433234421365,0.1498257839721254,0.3387470997679814,0.2112974744553687,0.1999999999999998,0.2209302325581394,0.1290322580645162,8
0.2500000000000001,0.196078431372549,0.1325301204819277,0.1871165644171779,0.0890207715133531,0.1707317073170731,0.3271461716937355,0.158858685174473,0.4636363636363635,0.2441860465116278,0.4354838709677419,6
0.2884615384615385,0.0686274509803921,0.1927710843373494,0.1257668711656442,0.1454005934718101,0.0766550522648083,0.2343387470997679,0.1945247734721407,0.6181818181818182,0.2093023255813953,0.1290322580645162,6
0.3461538461538462,0.196078431372549,0.3012048192771084,0.1763803680981595,0.1186943620178041,0.1602787456445993,0.2621809744779582,0.1964526701368792,0.2636363636363633,0.255813953488372,0.1612903225806451,5
0.4230769230769231,0.1470588235294118,0.2409638554216867,0.1058282208588957,0.1186943620178041,0.0348432055749128,0.1554524361948956,0.1829573934837093,0.3090909090909091,0.7209302325581395,0.2741935483870967,6
0.3173076923076923,0.0490196078431372,0.2289156626506024,0.0184049079754601,0.1097922848664688,0.0418118466898954,0.2436194895591647,0.1039136302294198,0.5454545454545453,0.7906976744186046,0.596774193548387,6
0.125,0.3333333333333333,0.0060240963855421,0.013803680981595,0.0237388724035608,0.0801393728222996,0.2157772621809744,0.0441488336225159,0.5999999999999999,0.1627906976744185,0.6935483870967744,7
0.3365384615384615,0.1078431372549019,0.1506024096385542,0.0122699386503067,0.1246290801186943,0.1358885017421602,0.2273781902552204,0.1293618662039714,0.7363636363636362,0.5116279069767442,0.4032258064516129,7
0.2403846153846154,0.1372549019607843,0.1626506024096385,0.0598159509202453,0.0801186943620178,0.2752613240418118,0.3433874709976798,0.1096973202236355,0.2999999999999997,0.627906976744186,0.4354838709677419,7
0.326923076923077,0.1666666666666666,0.1686746987951807,0.2116564417177914,0.1364985163204748,0.1846689895470383,0.4547563805104408,0.2215153267784848,0.3636363636363636,0.1860465116279069,0.1612903225806451,7
0.3942307692307693,0.2450980392156862,0.1686746987951807,0.4754601226993865,0.1305637982195845,0.1149825783972125,0.3874709976798144,0.4470792365529197,0.3909090909090907,0.1860465116279069,0.1290322580645162,6
0.2596153846153847,0.1372549019607843,0.1506024096385542,0.2530674846625766,0.1216617210682492,0.1463414634146341,0.2993039443155452,0.2504337767495653,0.5272727272727271,0.1744186046511627,0.1290322580645162,5
0.2403846153846154,0.4607843137254902,0.2710843373493976,0.1901840490797545,0.1127596439169139,0.1080139372822299,0.4013921113689095,0.1983805668016178,0.4363636363636365,0.2790697674418604,0.1935483870967741,6
0.2307692307692308,0.2352941176470588,0.144578313253012,0.053680981595092,0.1246290801186943,0.1114982578397212,0.3248259860788863,0.114709851551957,0.5818181818181817,0.3488372093023256,0.4838709677419355,5
0.2692307692307693,0.3235294117647058,0.0963855421686747,0.0122699386503067,0.0830860534124629,0.0905923344947735,0.3503480278422274,0.0879120879120881,0.2090909090909091,0.2674418604651162,0.4193548387096774,6
0.1826923076923077,0.196078431372549,0.216867469879518,0.0184049079754601,0.0949554896142433,0.1254355400696864,0.1879350348027842,0.0561017929438976,0.5,0.883720930232558,0.6290322580645162,7
0.0865384615384615,0.25,0.0843373493975903,0.0107361963190184,0.0801186943620178,0.2334494773519163,0.3689095127610209,0.0965876229034116,0.681818181818182,0.2790697674418604,0.4032258064516129,5
0.451923076923077,0.0784313725490196,0.1987951807228916,0.0061349693251533,0.198813056379822,0.0522648083623693,0.111368909512761,0.0962020435704635,0.3818181818181819,0.2790697674418604,0.4193548387096774,6
0.2692307692307693,0.1372549019607843,0.3192771084337349,0.2223926380368098,0.1275964391691394,0.0696864111498257,0.2946635730858468,0.2215153267784848,0.1999999999999998,0.1511627906976743,0.2258064516129033,5
0.1826923076923077,0.1372549019607843,0.1987951807228916,0.0199386503067484,0.0801186943620178,0.1219512195121951,0.2343387470997679,0.0451127819548874,0.4909090909090907,0.4186046511627906,0.7096774193548389,6
0.3365384615384615,0.196078431372549,0.3253012048192771,0.1886503067484662,0.1186943620178041,0.2090592334494773,0.3561484918793503,0.2176595334490055,0.3090909090909091,0.2674418604651162,0.1774193548387096,6
0.2596153846153847,0.1568627450980391,0.2349397590361445,0.2561349693251533,0.1275964391691394,0.0696864111498257,0.271461716937355,0.2269134374397523,0.3545454545454544,0.2906976744186046,0.1935483870967741,6
0.4230769230769231,0.2549019607843137,0.2951807228915662,0.1134969325153374,0.1097922848664688,0.1846689895470383,0.4965197215777262,0.1713900134952758,0.3272727272727272,0.3488372093023256,0.4354838709677419,6
0.3750000000000001,0.196078431372549,0.1746987951807229,0.0567484662576687,0.1246290801186943,0.0801393728222996,0.308584686774942,0.1309041835357618,0.4000000000000001,0.1976744186046511,0.3548387096774192,5
0.2980769230769232,0.2745098039215686,0.2048192771084337,0.0552147239263803,0.0267062314540059,0.1916376306620209,0.2552204176334107,0.0518604202814723,0.5090909090909089,0.1627906976744185,0.7580645161290323,9
0.3557692307692308,0.2058823529411764,0.1566265060240964,0.2200920245398772,0.172106824925816,0.156794425087108,0.3921113689095127,0.2172739541160595,0.2909090909090908,0.313953488372093,0.1935483870967741,4
0.3557692307692308,0.2058823529411764,0.144578313253012,0.1426380368098159,0.1454005934718101,0.0801393728222996,0.2459396751740139,0.165027954501639,0.3909090909090907,0.2790697674418604,0.467741935483871,5
0.2980769230769232,0.2254901960784313,0.1927710843373494,0.0153374233128834,0.0801186943620178,0.1114982578397212,0.2436194895591647,0.0688259109311733,0.4272727272727272,0.2674418604651162,0.5483870967741936,7
0.1634615384615385,0.25,0.180722891566265,0.0291411042944785,0.1839762611275964,0.0871080139372822,0.2761020881670533,0.1019857335646791,0.3818181818181819,0.3372093023255814,0.2580645161290322,6
0.3173076923076923,0.1764705882352941,0.1927710843373494,0.2124233128834355,0.1928783382789317,0.0940766550522648,0.2273781902552204,0.2099479467900513,0.218181818181818,0.2325581395348836,0.1935483870967741,6
0.201923076923077,0.2058823529411764,0.1987951807228916,0.1042944785276073,0.0830860534124629,0.1951219512195122,0.4547563805104408,0.1511470985155188,0.4909090909090907,0.2209302325581394,0.2580645161290322,5
0.3750000000000001,0.2156862745098039,0.253012048192771,0.210122699386503,0.1068249258160237,0.1498257839721254,0.4733178654292343,0.2311548101021776,0.4181818181818182,0.4767441860465116,0.1935483870967741,5
0.3076923076923077,0.0588235294117647,0.1686746987951807,0.0107361963190184,0.0504451038575667,0.0278745644599303,0.1090487238979118,0.1235781762097536,0.6727272727272727,0.2674418604651162,0.3064516129032259,5
0.2596153846153847,0.3235294117647058,0.144578313253012,0.205521472392638,0.115727002967359,0.0766550522648083,0.2412993039443155,0.2138037401195284,0.6545454545454545,0.3604651162790698,0.2903225806451614,6
0.3365384615384615,0.1372549019607843,0.2409638554216867,0.2170245398773006,0.0979228486646884,0.1480836236933798,0.2795823665893271,0.2446500867553496,0.5818181818181817,0.2209302325581394,0.1774193548387096,7
0.2692307692307693,0.1764705882352941,0.2771084337349397,0.1104294478527607,0.1127596439169139,0.1602787456445993,0.4106728538283062,0.1675342201657987,0.4363636363636365,0.372093023255814,0.1774193548387096,5
0.2403846153846154,0.1666666666666666,0.1385542168674698,0.2193251533742331,0.0890207715133531,0.156794425087108,0.308584686774942,0.1916329284750328,0.3818181818181819,0.1511627906976743,0.2741935483870967,6
0.201923076923077,0.0980392156862745,0.1686746987951807,0.0061349693251533,0.0830860534124629,0.0766550522648083,0.1832946635730858,0.0738384422594949,0.5181818181818182,0.3837209302325581,0.4274193548387098,7
0.4807692307692309,0.2549019607843137,0.1987951807228916,0.1395705521472392,0.0801186943620178,0.1533101045296167,0.3781902552204176,0.1829573934837093,0.3272727272727272,0.2093023255813953,0.3548387096774192,5
0.3557692307692308,0.1764705882352941,0.180722891566265,0.0613496932515337,0.0534124629080118,0.0940766550522648,0.1925754060324826,0.0721033352612293,0.3909090909090907,0.1860465116279069,0.6451612903225807,7
0.2500000000000001,0.1568627450980391,0.1626506024096385,0.013803680981595,0.0919881305637982,0.1149825783972125,0.222737819025522,0.0391363022941965,0.3727272727272726,0.0930232558139534,0.7096774193548389,6
0.2884615384615385,0.0980392156862745,0.2771084337349397,0.0122699386503067,0.1632047477744807,0.1219512195121951,0.3503480278422274,0.1019857335646791,0.590909090909091,0.2674418604651162,0.5,5
0.3846153846153847,0.3431372549019607,0.2951807228915662,0.1901840490797545,0.0712166172106825,0.1219512195121951,0.345707656612529,0.161750530171583,0.3818181818181819,0.1511627906976743,0.5322580645161292,6
0.3076923076923077,0.0784313725490196,0.1927710843373494,0.1180981595092024,0.1068249258160237,0.1254355400696864,0.271461716937355,0.1675342201657987,0.4454545454545454,0.1395348837209302,0.1935483870967741,5
0.3750000000000001,0.1862745098039215,0.2951807228915662,0.0490797546012269,0.0830860534124629,0.1533101045296167,0.3016241299303944,0.0780798149219201,0.2909090909090908,0.1860465116279069,0.5806451612903226,6
0.2596153846153847,0.1078431372549019,0.180722891566265,0.0030674846625766,0.1008902077151335,0.1080139372822299,0.3132250580046403,0.1251204935415461,0.6363636363636364,0.1976744186046511,0.1774193548387096,6
0.3173076923076923,0.2647058823529411,0.144578313253012,0.2269938650306748,0.1364985163204748,0.1533101045296167,0.4385150812064965,0.2253711201079619,0.3636363636363636,0.313953488372093,0.1290322580645162,5
0.2596153846153847,0.0784313725490196,0.1987951807228916,0.0061349693251533,0.0534124629080118,0.073170731707317,0.1531322505800464,0.0711393869288601,0.5272727272727271,0.1976744186046511,0.5483870967741936,7
0.4134615384615385,0.196078431372549,0.2771084337349397,0.2269938650306748,0.1483679525222552,0.1045296167247386,0.3897911832946635,0.256217466743781,0.5,0.4186046511627906,0.1612903225806451,4
0.2788461538461539,0.1862745098039215,0.1566265060240964,0.0260736196319018,0.1008902077151335,0.205574912891986,0.3990719257540603,0.1316753422016581,0.6636363636363638,0.4767441860465116,0.4193548387096774,6
0.3461538461538462,0.0980392156862745,0.216867469879518,0.1917177914110429,0.1394658753709199,0.2439024390243902,0.3573085846867749,0.2485058800848267,0.6363636363636364,0.1511627906976743,0.1774193548387096,6
0.2596153846153847,0.2352941176470588,0.072289156626506,0.1671779141104294,0.0712166172106825,0.1149825783972125,0.3619489559164733,0.1983805668016178,0.4545454545454547,0.1162790697674418,0.1612903225806451,5
0.2884615384615385,0.196078431372549,0.2228915662650602,0.0981595092024539,0.142433234421365,0.1149825783972125,0.4617169373549884,0.1964526701368792,0.7727272727272727,0.3837209302325581,0.3548387096774192,5
0.2884615384615385,0.1372549019607843,0.2108433734939759,0.25920245398773,0.0890207715133531,0.1254355400696864,0.334106728538283,0.2369385000963932,0.4727272727272729,0.2325581395348836,0.1612903225806451,6
0.2307692307692308,0.2058823529411764,0.1385542168674698,0.1809815950920245,0.115727002967359,0.1080139372822299,0.445475638051044,0.1737034894929625,0.3545454545454544,0.3953488372093023,0.3064516129032259,6
0.3365384615384615,0.1274509803921568,0.1746987951807229,0.0153374233128834,0.0741839762611276,0.0940766550522648,0.2529002320185615,0.0884904569115092,0.5272727272727271,0.3255813953488372,0.4838709677419355,8
0.3461538461538462,0.1862745098039215,0.1566265060240964,0.1717791411042944,0.1305637982195845,0.1846689895470383,0.3805104408352668,0.1904761904761905,0.3545454545454544,0.441860465116279,0.2903225806451614,5
0.2884615384615385,0.6372549019607843,0.1204819277108433,0.0920245398773006,0.1335311572700296,0.0801393728222996,0.1299303944315545,0.118180065548486,0.3636363636363636,0.0697674418604651,0.5,4
0.2884615384615385,0.3627450980392157,0.180722891566265,0.1717791411042944,0.2522255192878339,0.073170731707317,0.2041763341067285,0.1906689801426636,0.3363636363636361,0.255813953488372,0.2580645161290322,5
0.1442307692307692,0.3823529411764705,0.0602409638554216,0.0107361963190184,0.0801186943620178,0.0313588850174216,0.1508120649651972,0.0715249662618082,0.6909090909090909,0.372093023255814,0.5161290322580645,4
0.2884615384615385,0.0392156862745097,0.1867469879518072,0.0705521472392638,0.1068249258160237,0.0940766550522648,0.2575406032482598,0.1366878735299775,0.6272727272727274,0.2790697674418604,0.2903225806451614,7
0.201923076923077,0.1274509803921568,0.1385542168674698,0.111963190184049,0.0712166172106825,0.0696864111498257,0.2807424593967517,0.1405436668594546,0.5999999999999999,0.4302325581395348,0.467741935483871,6
0.3365384615384615,0.1666666666666666,0.253012048192771,0.2085889570552147,0.0949554896142433,0.1916376306620209,0.4013921113689095,0.2407942934258725,0.5181818181818182,0.6162790697674418,0.1774193548387096,7
0.173076923076923,0.1519607843137254,0.1746987951807229,0.00920245398773,0.1127596439169139,0.1080139372822299,0.2737819025522042,0.0749951802583372,0.5636363636363635,0.3255813953488372,0.4838709677419355,7
0.3846153846153847,0.1666666666666666,0.2228915662650602,0.0061349693251533,0.1008902077151335,0.0278745644599303,0.1647331786542923,0.0803932909196068,0.3272727272727272,0.1860465116279069,0.5483870967741936,5
0.3750000000000001,0.196078431372549,0.3795180722891566,0.161042944785276,0.0890207715133531,0.1951219512195122,0.3944315545243619,0.2080200501253127,0.3272727272727272,0.255813953488372,0.1290322580645162,4
0.2403846153846154,0.1666666666666666,0.3192771084337349,0.0184049079754601,0.0356083086053412,0.1358885017421602,0.2134570765661252,0.0425101214574901,0.4272727272727272,0.1046511627906976,0.8064516129032259,6
0.1923076923076923,0.2156862745098039,0.2289156626506024,0.0659509202453987,0.0890207715133531,0.0696864111498257,0.1786542923433874,0.0485829959514163,0.4636363636363635,0.4186046511627906,0.8225806451612904,7
0.2980769230769232,0.0784313725490196,0.2228915662650602,0.0184049079754601,0.0741839762611276,0.1184668989547038,0.1995359628770301,0.0464623096202026,0.1909090909090909,0.4302325581395348,0.6451612903225807,6
0.2211538461538461,0.3235294117647058,0.0240963855421686,0.0107361963190184,0.0801186943620178,0.073170731707317,0.259860788863109,0.0996722575669946,0.4727272727272729,0.4534883720930232,0.3064516129032259,6
0.1923076923076923,0.2156862745098039,0.2289156626506024,0.0659509202453987,0.0890207715133531,0.0696864111498257,0.1786542923433874,0.0485829959514163,0.4636363636363635,0.4186046511627906,0.8225806451612904,7
0.3846153846153847,0.8676470588235294,0.3614457831325301,1.0,0.1928783382789317,0.0209059233449477,0.3503480278422274,1.0,0.6090909090909092,0.5465116279069766,0.596774193548387,6
0.3557692307692308,0.3137254901960784,0.6024096385542169,0.2898773006134969,0.0949554896142433,0.1080139372822299,0.3225058004640371,0.2041642567958356,0.4727272727272729,0.1860465116279069,0.6451612903225807,6
0.2403846153846154,0.1764705882352941,0.2951807228915662,0.013803680981595,0.1275964391691394,0.1114982578397212,0.2900232018561485,0.1019857335646791,0.2454545454545455,0.4534883720930232,0.2903225806451614,6
0.2692307692307693,0.1568627450980391,0.1626506024096385,0.1487730061349693,0.1127596439169139,0.181184668989547,0.4872389791183295,0.1987661461345659,0.2909090909090908,0.2674418604651162,0.1290322580645162,5
0.451923076923077,0.088235294117647,0.1867469879518072,0.0061349693251533,0.0445103857566765,0.0383275261324041,0.1902552204176334,0.1135531135531126,0.0636363636363635,0.1744186046511627,0.3387096774193548,5
0.2403846153846154,0.1764705882352941,0.253012048192771,0.0996932515337423,0.1068249258160237,0.2090592334494773,0.4640371229698375,0.1605937921727386,0.4363636363636365,0.3604651162790698,0.2419354838709677,6
0.2692307692307693,0.2058823529411764,0.4397590361445783,0.0245398773006134,0.0534124629080118,0.0662020905923344,0.1925754060324826,0.0557162136109494,0.3636363636363636,0.3023255813953488,0.7096774193548389,6
0.2211538461538461,0.1666666666666666,0.108433734939759,0.151840490797546,0.1186943620178041,0.1358885017421602,0.2668213457076566,0.1771737034894915,0.3818181818181819,0.1511627906976743,0.4032258064516129,5
0.3461538461538462,0.1568627450980391,0.253012048192771,0.205521472392638,0.1691394658753709,0.1602787456445993,0.4385150812064965,0.2080200501253127,0.1545454545454545,0.2325581395348836,0.1451612903225807,6
0.326923076923077,0.2058823529411764,0.2409638554216867,0.107361963190184,0.0445103857566765,0.1881533101045296,0.3897911832946635,0.1096973202236355,0.2909090909090908,0.1162790697674418,0.5645161290322581,6
0.1923076923076923,0.1176470588235294,0.1626506024096385,0.0122699386503067,0.0652818991097922,0.0348432055749128,0.1577726218097447,0.0653556969346444,0.4818181818181818,0.1627906976744185,0.467741935483871,7
0.4423076923076924,0.1176470588235294,0.2289156626506024,0.1717791411042944,0.1364985163204748,0.1707317073170731,0.3735498839907192,0.256217466743781,0.5636363636363635,0.6976744186046511,0.1451612903225807,6
0.3173076923076923,0.3823529411764705,0.1746987951807229,0.2177914110429448,0.0445103857566765,0.0696864111498257,0.308584686774942,0.1555812608444171,0.3636363636363636,0.3023255813953488,0.6451612903225807,8
0.1923076923076923,0.1176470588235294,0.180722891566265,0.013803680981595,0.0652818991097922,0.0662020905923344,0.111368909512761,0.077887025255445,0.6545454545454545,0.3837209302325581,0.4838709677419355,6
0.2692307692307693,0.1470588235294118,0.1566265060240964,0.0107361963190184,0.1068249258160237,0.048780487804878,0.2761020881670533,0.1212647002120669,0.5818181818181817,0.441860465116279,0.3225806451612903,6
0.2788461538461539,0.1568627450980391,0.2349397590361445,0.0352760736196319,0.486646884272997,0.2125435540069686,0.3433874709976798,0.1270483902062847,0.3454545454545454,0.1395348837209302,0.2258064516129033,6
0.2403846153846154,0.0980392156862745,0.216867469879518,0.00920245398773,0.0741839762611276,0.0836236933797909,0.2366589327146171,0.0699826489300156,0.4000000000000001,0.3372093023255814,0.4838709677419355,6
